Fri May  1 00:00:01 2020
409	13.19	5.43	13.19	12.67	0.01	0.72	1.07			19.61
414	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.60
419	13.19	5.43	13.19	12.67	0.02	0.73	1.06			19.61
424	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.61
429	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.60
434	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.59
439	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.59
444	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.58
449	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.59
454	13.18	5.43	13.19	12.67	0.01	0.72	1.06			19.57
459	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.58
464	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.57
469	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.58
474	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.55
479	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.55
484	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.57
489	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.56
494	13.18	5.43	13.19	12.67	0.01	0.73	1.06			19.56
499	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.54
504	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.56
509	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.54
514	13.19	5.43	13.19	12.67	0.02	0.73	1.06			19.55
519	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.54
524	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.54
529	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.52
534	13.19	5.43	13.19	12.67	0.02	0.73	1.06			19.53
539	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.53
544	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.52
549	13.19	5.43	13.19	12.67	0.02	0.73	1.07			19.51
554	13.19	5.43	13.19	12.67	0.01	0.72	1.07			19.51
559	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.51
564	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.50
569	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.50
574	13.18	5.43	13.19	12.67	0.01	0.72	1.06			19.50
579	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.49
584	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.50
589	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.49
594	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.48
599	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.48
604	13.18	5.43	13.19	12.66	0.02	0.76	1.11			19.48
609	13.18	5.43	13.19	12.67	0.02	0.77	1.11			19.47
614	13.18	5.43	13.18	12.66	0.01	0.78	1.12			19.47
619	13.17	5.43	13.18	12.66	0.02	0.80	1.13			19.47
624	13.17	5.43	13.18	12.66	0.01	0.79	1.12			19.47
629	13.17	5.43	13.18	12.66	0.02	0.78	1.12			19.46
634	13.17	5.43	13.18	12.66	0.02	0.79	1.13			19.45
639	13.18	5.43	13.19	12.67	0.01	0.77	1.11			19.44
644	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.45
649	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.45
654	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.45
659	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.43
664	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.43
669	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.43
674	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.43
679	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.41
684	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.43
689	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.41
694	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.41
699	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.41
704	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.40
709	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.40
714	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.41
719	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.40
724	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.39
729	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.40
734	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.39
739	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.39
744	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.38
749	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.38
754	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.37
759	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.38
764	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.36
769	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.36
774	13.19	5.43	13.19	12.67	0.01	0.72	1.07			19.36
779	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.34
784	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.35
789	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.34
794	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.34
799	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.34
804	13.19	5.43	13.19	12.67	0.02	0.73	1.07			19.34
809	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.32
814	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.32
819	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.32
824	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.32
829	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.32
834	13.19	5.43	13.19	12.67	0.02	0.72	1.06			19.32
839	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.32
844	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.30
849	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.29
854	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.30
859	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.30
864	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.29
869	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.29
874	13.18	5.43	13.19	12.67	0.01	0.72	1.06			19.28
879	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.29
884	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.27
889	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.28
894	13.18	5.43	13.19	12.67	0.01	0.73	1.06			19.27
899	13.19	5.43	13.19	12.67	0.02	0.73	1.07			19.26
904	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.27
909	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.27
914	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.25
919	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.24
924	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.25
929	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.24
934	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.24
939	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.24
944	13.18	5.43	13.19	12.67	0.01	0.72	1.06			19.23
949	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.22
954	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.22
959	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.21
964	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.20
969	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.20
974	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.20
979	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.20
984	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.20
989	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.20
994	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.18
999	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.17
1004	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.18
1009	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.18
1014	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.17
1019	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.17
1024	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.15
1029	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.15
1034	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.15
1039	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.14
1044	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.15
1049	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.13
1054	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.14
1059	13.19	5.43	13.19	12.67	0.01	0.73	1.07			19.13
1064	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.13
1069	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.11
1074	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.12
1079	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.11
1084	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.11
1089	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.10
1094	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.10
1099	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.09
1104	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.09
1109	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.08
1114	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.07
1119	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.07
1124	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.06
1129	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.07
1134	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.06
1139	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.06
1144	13.18	5.43	13.19	12.67	0.01	0.73	1.07			19.05
1149	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.04
1154	13.19	5.43	13.19	12.67	0.01	0.72	1.07			19.05
1159	13.18	5.43	13.19	12.67	0.02	0.73	1.07			19.04
1164	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.02
1169	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.03
1174	13.18	5.43	13.19	12.67	0.02	0.72	1.06			19.02
1179	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.02
1184	13.18	5.43	13.19	12.67	0.02	0.73	1.06			19.01
1189	13.19	5.43	13.19	12.67	0.02	0.72	1.07			19.01
1194	13.18	5.43	13.19	12.67	0.02	0.72	1.07			19.00
1199	13.18	5.43	13.19	12.67	0.01	0.72	1.07			19.00
1204	13.18	5.43	13.19	12.66	0.02	0.78	1.12			19.00
1209	13.18	5.43	13.19	12.67	0.02	0.77	1.11			18.98
1214	13.17	5.43	13.18	12.66	0.02	0.80	1.13			18.99
1219	13.17	5.43	13.18	12.66	0.02	0.82	1.16			18.97
1224	13.17	5.43	13.18	12.66	0.02	0.82	1.17			18.95
1229	13.17	5.43	13.18	12.66	0.02	0.79	1.13			18.96
1234	13.18	5.43	13.19	12.67	0.02	0.77	1.11			18.96
1239	13.18	5.43	13.19	12.67	0.02	0.76	1.09			18.95
1244	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.96
1249	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.94
1254	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.93
1259	13.18	5.43	13.19	12.67	0.02	0.73	1.06			18.93
1264	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.93
1269	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.93
1274	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.92
1279	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.92
1284	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.90
1289	13.19	5.43	13.19	12.67	0.02	0.72	1.07			18.90
1294	13.18	5.43	13.19	12.67	0.02	0.73	1.06			18.90
1299	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.88
1304	13.18	5.43	13.19	12.67	0.02	0.73	1.06			18.88
1309	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.87
1314	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.88
1319	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.87
1324	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.86
1329	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.86
1334	13.18	5.43	13.19	12.67	0.01	0.72	1.06			18.85
1339	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.85
1344	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.85
1349	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.85
1354	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.82
1359	13.18	5.43	13.19	12.67	0.01	0.73	1.07			18.83
1364	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.81
1369	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.81
1374	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.79
1379	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.80
1384	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.79
1389	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.79
1394	13.18	5.43	13.19	12.67	0.01	0.73	1.07			18.77
1399	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.78
1404	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.76
1409	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.77
1414	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.74
1419	13.18	5.43	13.19	12.67	0.02	0.73	1.06			18.75
1424	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.74
1429	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.74
1434	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.73
1439	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.72
1444	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.71
1449	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.71
1454	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.72
1459	13.18	5.43	13.19	12.67	0.01	0.73	1.06			18.70
1464	13.18	5.43	13.19	12.67	0.02	0.73	1.08			18.70
1469	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.69
1474	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.69
1479	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.69
1484	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.67
1489	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.67
1494	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.67
1499	13.18	5.43	13.19	12.67	0.01	0.73	1.07			18.66
1504	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.66
1509	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.65
1514	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.63
1519	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.63
1524	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.64
1529	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.61
1534	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.62
1539	13.19	5.43	13.19	12.67	0.01	0.73	1.07			18.62
1544	13.18	5.43	13.19	12.67	0.01	0.72	1.06			18.60
1549	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.60
1554	13.18	5.43	13.19	12.67	0.01	0.72	1.06			18.60
1559	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.60
1564	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.59
1569	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.59
1574	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.58
1579	13.18	5.43	13.19	12.67	0.02	0.72	1.08			18.58
1584	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.56
1589	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.57
1594	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.55
1599	13.18	5.43	13.19	12.67	0.02	0.72	1.08			18.55
1604	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.54
1609	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.54
1614	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.53
1619	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.52
1624	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.51
1629	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.51
1634	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.52
1639	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.51
1644	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.51
1649	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.50
1654	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.49
1659	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.49
1664	13.18	5.43	13.19	12.67	0.01	0.71	1.07			18.49
1669	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.48
1674	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.47
1679	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.46
1684	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.46
1689	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.47
1694	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.45
1699	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.45
1704	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.45
1709	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.44
1714	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.43
1719	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.42
1724	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.42
1729	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.43
1734	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.42
1739	13.18	5.43	13.19	12.67	0.01	0.73	1.06			18.40
1744	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.39
1749	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.40
1754	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.39
1759	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.40
1764	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.39
1769	13.18	5.43	13.19	12.67	0.01	0.72	1.08			18.38
1774	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.37
1779	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.36
1784	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.38
1789	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.36
1794	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.37
1799	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.34
1804	13.18	5.43	13.19	12.66	0.01	0.77	1.11			18.35
1809	13.18	5.43	13.19	12.67	0.01	0.77	1.12			18.34
1814	13.17	5.43	13.18	12.66	0.02	0.78	1.12			18.34
1819	13.17	5.43	13.18	12.66	0.01	0.78	1.12			18.35
1824	13.17	5.43	13.18	12.66	0.01	0.79	1.14			18.34
1829	13.17	5.43	13.18	12.66	0.02	0.78	1.13			18.32
1834	13.17	5.43	13.18	12.66	0.02	0.79	1.14			18.33
1839	13.18	5.43	13.19	12.67	0.02	0.76	1.10			18.32
1844	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.32
1849	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.31
1854	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.31
1859	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.30
1864	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.31
1869	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.31
1874	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.30
1879	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.28
1884	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.27
1889	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.29
1894	13.18	5.43	13.19	12.67	0.01	0.72	1.06			18.27
1899	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.27
1904	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.28
1909	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.26
1914	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.25
1919	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.25
1924	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.24
1929	13.18	5.43	13.19	12.67	0.02	0.73	1.07			18.25
1934	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.24
1939	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.22
1944	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.23
1949	13.18	5.43	13.19	12.67	0.01	0.73	1.07			18.22
1954	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.22
1959	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.22
1964	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.21
1969	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.20
1974	13.18	5.43	13.19	12.67	0.02	0.72	1.06			18.20
1979	13.18	5.43	13.19	12.67	0.01	0.73	1.07			18.20
1984	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.19
1989	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.19
1994	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.18
1999	13.18	5.43	13.19	12.67	0.01	0.72	1.07			18.18
2004	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.18
2009	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.17
2014	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.16
2019	13.18	5.43	13.19	12.67	0.02	0.72	1.07			18.16
