2017-09-07	00:00:0513.04		6.67	13.09	12.99	0.01	1.19	1.21	12.03
2017-09-07	00:00:10	13.04	6.67	13.09	12.99	0.00	1.18	1.20	12.03
2017-09-07	00:00:15	13.04	6.67	13.09	13.00	0.00	1.18	1.20	12.03
2017-09-07	00:00:20	13.04	6.67	13.09	13.00	0.00	1.18	1.20	12.04
2017-09-07	00:00:25	13.04	6.67	13.09	13.00	0.00	1.18	1.20	12.03
2017-09-07	00:00:30	13.04	6.67	13.09	13.00	0.00	1.18	1.21	12.04
2017-09-07	00:00:35	13.04	6.67	13.09	13.00	0.00	1.18	1.20	12.04
2017-09-07	00:00:40	13.04	6.67	13.09	12.99	0.01	1.19	1.21	12.04
